"id:ID(Person-ID)","name",":LABEL"
"1123465","丹尼·劳埃德","Person"
"329817.859991955","Nick Nolte","Person"
"701047.7083966522",,"Person"
"1018982","肖恩·康纳利","Person"
"1059229","哈里·安德鲁斯","Person"
"1010713","伊安·邦纳","Person"
"1016681","小罗伯特·唐尼","Person"
"1004592","莫利·林沃德","Person"
"1313408","迈尔斯·特勒","Person"
"1040526","谢琳·伍德蕾","Person"
"1027194","布丽·拉尔森","Person"
"1041018","玛丽·伊丽莎白·温斯特德","Person"
"1004588","詹妮弗·杰森·李","Person"
"1049607","凯尔·钱德勒","Person"
"428864.13284221647","Gennaro Pisano","Person"
"12992.533886273306","Marilyn Buferd","Person"
"1013678","小岭丽奈","Person"
"1036630","浅野忠信","Person"
"1109839","京野琴美","Person"
"1142576","岛田久作","Person"
"1037557","黑谷友香","Person"
"1007251","刘青云","Person"
"1037098","吴镇宇","Person"
"1023476","李若彤","Person"
"1028828","徐锦江","Person"
"1274433","张达明","Person"
"1318850","郑祖","Person"
"1322129","宋本中","Person"
"1301203","黄卓玲","Person"
"1040529","麦斯·米科尔森","Person"
"1025155","伊娃·格林","Person"
"1044708","杰弗里·迪恩·摩根","Person"
"1018199","埃里克·坎通纳","Person"
"1027504","米卡埃尔·佩斯布兰特","Person"
"1041246","道格拉斯·韩歇尔","Person"
"1201404","迈克尔·雷蒙德-詹姆斯","Person"
"1019055","乔纳森·普雷斯","Person"
"212829.27529110608","Tito Furtado","Person"
"683638.2711298803","Vitalina Varela","Person"
"1050.1717012472157","Ventura","Person"
"1042051","若尾文子","Person"
"1034499","芦田伸介","Person"
"1313042","川津祐介","Person"
"1041127","杰米·李·柯蒂斯","Person"
"1018988","琳赛·洛翰","Person"
"1049496","马克·哈蒙","Person"
"1036603","海尔德·高德","Person"
"1047991","查德·迈克尔·墨瑞","Person"
"1006956","拉尔夫·费因斯","Person"
"1018989","蕾切尔·薇兹","Person"
"1014363","哈勃·孔黛","Person"
"1333426","丹尼·赫斯顿","Person"
"1041002","比尔·奈伊","Person"
"1019145","理查德·本杰明","Person"
"1013896","黛恩·坎农","Person"
"1049562","詹姆斯·柯本","Person"
"1049509","拉蔻儿·薇芝","Person"
"1055549","亨利·托马斯","Person"
"1091888","布莱克·赫伦","Person"
"1006998","芭芭拉·赫希","Person"
"1000083","克拉克·格雷格","Person"
"1054411","希拉里·斯万克","Person"
"1013815","肖恩·海托西","Person"
"1027323","斯塔克·桑德斯","Person"
"1036307","科林·汉克斯","Person"
"1040512","本·福斯特","Person"
"1022580","帕特里克·斯威兹","Person"
"1027150","瑞切尔·蕾·库克","Person"
"1013759","杰森·席格尔","Person"
"1285106","里克·戈麦斯","Person"
"1032236","克里斯托佛·乔治","Person"
"1122884","Catriona MacColl","Person"
